# Time	f1(t)	f2(t)
4.350218e+01	3.630912e-07	5.728656e-12
4.352218e+01	3.615943e-07	5.707509e-12
4.354218e+01	3.601037e-07	5.686440e-12
4.356218e+01	3.586192e-07	5.665446e-12
4.358218e+01	3.571408e-07	5.644530e-12
4.360218e+01	3.556685e-07	5.623689e-12
4.362218e+01	3.542022e-07	5.602924e-12
4.364218e+01	3.527420e-07	5.582234e-12
4.366218e+01	3.512879e-07	5.561620e-12
4.368218e+01	3.498397e-07	5.541080e-12
4.370219e+01	3.483975e-07	5.520615e-12
4.372219e+01	3.469613e-07	5.500225e-12
4.374219e+01	3.455309e-07	5.479909e-12
4.376219e+01	3.441065e-07	5.459666e-12
4.378219e+01	3.426879e-07	5.439497e-12
4.380219e+01	3.412752e-07	5.419402e-12
4.382219e+01	3.398683e-07	5.399379e-12
4.384219e+01	3.384673e-07	5.379430e-12
4.386219e+01	3.370719e-07	5.359553e-12
4.388219e+01	3.356824e-07	5.339748e-12
4.390220e+01	3.342986e-07	5.320015e-12
4.392220e+01	3.329204e-07	5.300355e-12
4.394220e+01	3.315480e-07	5.280765e-12
4.396220e+01	3.301812e-07	5.261247e-12
4.398220e+01	3.288201e-07	5.241800e-12
4.400220e+01	3.274645e-07	5.222424e-12
4.402220e+01	3.261146e-07	5.203118e-12
4.404220e+01	3.247702e-07	5.183883e-12
4.406220e+01	3.234314e-07	5.164717e-12
4.408220e+01	3.220980e-07	5.145622e-12
4.410221e+01	3.207702e-07	5.126596e-12
4.412221e+01	3.194479e-07	5.107639e-12
4.414221e+01	3.181310e-07	5.088751e-12
4.416221e+01	3.168195e-07	5.069932e-12
4.418221e+01	3.155135e-07	5.051181e-12
4.420221e+01	3.142128e-07	5.032499e-12
4.422221e+01	3.129175e-07	5.013885e-12
4.424221e+01	3.116275e-07	4.995338e-12
4.426221e+01	3.103429e-07	4.976860e-12
4.428221e+01	3.090635e-07	4.958448e-12
4.430222e+01	3.077894e-07	4.940104e-12
4.432222e+01	3.065206e-07	4.921826e-12
4.434222e+01	3.052570e-07	4.903615e-12
4.436222e+01	3.039986e-07	4.885470e-12
4.438222e+01	3.027454e-07	4.867392e-12
4.440222e+01	3.014974e-07	4.849379e-12
4.442222e+01	3.002545e-07	4.831432e-12
4.444222e+01	2.990167e-07	4.813551e-12
4.446222e+01	2.977841e-07	4.795734e-12
4.448222e+01	2.965565e-07	4.777983e-12
4.450223e+01	2.953340e-07	4.760296e-12
4.452223e+01	2.941165e-07	4.742674e-12
4.454223e+01	2.929041e-07	4.725116e-12
4.456223e+01	2.916966e-07	4.707622e-12
4.458223e+01	2.904941e-07	4.690192e-12
4.460223e+01	2.892966e-07	4.672825e-12
4.462223e+01	2.881040e-07	4.655522e-12
4.464223e+01	2.869163e-07	4.638282e-12
4.466223e+01	2.857336e-07	4.621105e-12
4.468223e+01	2.845557e-07	4.603990e-12
4.470224e+01	2.833826e-07	4.586938e-12
4.472224e+01	2.822144e-07	4.569948e-12
4.474224e+01	2.810511e-07	4.553020e-12
4.476224e+01	2.798925e-07	4.536154e-12
4.478224e+01	2.787387e-07	4.519350e-12
4.480224e+01	2.775896e-07	4.502607e-12
4.482224e+01	2.764453e-07	4.485924e-12
4.484224e+01	2.753057e-07	4.469303e-12
4.486224e+01	2.741708e-07	4.452743e-12
4.488224e+01	2.730406e-07	4.436243e-12
4.490225e+01	2.719150e-07	4.419803e-12
4.492225e+01	2.707941e-07	4.403423e-12
4.494225e+01	2.696778e-07	4.387103e-12
4.496225e+01	2.685661e-07	4.370843e-12
4.498225e+01	2.674590e-07	4.354642e-12
4.500225e+01	2.663564e-07	4.338500e-12
4.502225e+01	2.652584e-07	4.322417e-12
4.504225e+01	2.641649e-07	4.306393e-12
4.506225e+01	2.630760e-07	4.290427e-12
4.508225e+01	2.619915e-07	4.274520e-12
4.510226e+01	2.609115e-07	4.258671e-12
4.512226e+01	2.598359e-07	4.242879e-12
4.514226e+01	2.587648e-07	4.227146e-12
4.516226e+01	2.576981e-07	4.211470e-12
4.518226e+01	2.566358e-07	4.195851e-12
4.520226e+01	2.555778e-07	4.180289e-12
4.522226e+01	2.545243e-07	4.164785e-12
4.524226e+01	2.534751e-07	4.149337e-12
4.526226e+01	2.524302e-07	4.133945e-12
4.528226e+01	2.513896e-07	4.118610e-12
4.530227e+01	2.503533e-07	4.103330e-12
4.532227e+01	2.493212e-07	4.088107e-12
4.534227e+01	2.482935e-07	4.072939e-12
4.536227e+01	2.472699e-07	4.057827e-12
4.538227e+01	2.462506e-07	4.042770e-12
4.540227e+01	2.452355e-07	4.027768e-12
4.542227e+01	2.442246e-07	4.012821e-12
4.544227e+01	2.432178e-07	3.997928e-12
4.546227e+01	2.422152e-07	3.983090e-12
4.548227e+01	2.412167e-07	3.968307e-12
4.550228e+01	2.402224e-07	3.953577e-12
4.552228e+01	2.392321e-07	3.938901e-12
4.554228e+01	2.382459e-07	3.924279e-12
4.556228e+01	2.372638e-07	3.909711e-12
4.558228e+01	2.362858e-07	3.895196e-12
4.560228e+01	2.353117e-07	3.880734e-12
4.562228e+01	2.343417e-07	3.866325e-12
4.564228e+01	2.333757e-07	3.851968e-12
4.566228e+01	2.324137e-07	3.837664e-12
4.568228e+01	2.314556e-07	3.823413e-12
4.570229e+01	2.305015e-07	3.809214e-12
4.572229e+01	2.295513e-07	3.795066e-12
4.574229e+01	2.286050e-07	3.780971e-12
4.576229e+01	2.276627e-07	3.766927e-12
4.578229e+01	2.267242e-07	3.752935e-12
4.580229e+01	2.257896e-07	3.738993e-12
4.582229e+01	2.248588e-07	3.725103e-12
4.584229e+01	2.239319e-07	3.711264e-12
4.586229e+01	2.230088e-07	3.697475e-12
4.588229e+01	2.220895e-07	3.683737e-12
4.590230e+01	2.211740e-07	3.670050e-12
4.592230e+01	2.202623e-07	3.656412e-12
4.594230e+01	2.193543e-07	3.642825e-12
4.596230e+01	2.184501e-07	3.629287e-12
4.598230e+01	2.175496e-07	3.615799e-12
4.600230e+01	2.166528e-07	3.602360e-12
4.602230e+01	2.157597e-07	3.588970e-12
4.604230e+01	2.148703e-07	3.575630e-12
4.606230e+01	2.139846e-07	3.562338e-12
4.608230e+01	2.131025e-07	3.549095e-12
4.610231e+01	2.122240e-07	3.535901e-12
4.612231e+01	2.113492e-07	3.522755e-12
4.614231e+01	2.104780e-07	3.509658e-12
4.616231e+01	2.096103e-07	3.496608e-12
4.618231e+01	2.087463e-07	3.483606e-12
4.620231e+01	2.078858e-07	3.470652e-12
4.622231e+01	2.070289e-07	3.457745e-12
4.624231e+01	2.061754e-07	3.444886e-12
4.626231e+01	2.053255e-07	3.432074e-12
4.628231e+01	2.044792e-07	3.419309e-12
4.630232e+01	2.036363e-07	3.406590e-12
4.632232e+01	2.027968e-07	3.393919e-12
4.634232e+01	2.019609e-07	3.381293e-12
4.636232e+01	2.011283e-07	3.368715e-12
4.638232e+01	2.002993e-07	3.356182e-12
4.640232e+01	1.994736e-07	3.343695e-12
4.642232e+01	1.986513e-07	3.331254e-12
4.644232e+01	1.978325e-07	3.318859e-12
4.646232e+01	1.970170e-07	3.306509e-12
4.648232e+01	1.962048e-07	3.294205e-12
4.650233e+01	1.953960e-07	3.281946e-12
4.652233e+01	1.945906e-07	3.269732e-12
4.654233e+01	1.937884e-07	3.257562e-12
4.656233e+01	1.929896e-07	3.245437e-12
4.658233e+01	1.921941e-07	3.233357e-12
4.660233e+01	1.914018e-07	3.221321e-12
4.662233e+01	1.906129e-07	3.209330e-12
4.664233e+01	1.898271e-07	3.197382e-12
4.666233e+01	1.890446e-07	3.185478e-12
4.668233e+01	1.882654e-07	3.173618e-12
4.670234e+01	1.874893e-07	3.161802e-12
4.672234e+01	1.867164e-07	3.150029e-12
4.674234e+01	1.859468e-07	3.138299e-12
4.676234e+01	1.851803e-07	3.126612e-12
4.678234e+01	1.844169e-07	3.114969e-12
4.680234e+01	1.836567e-07	3.103368e-12
4.682234e+01	1.828997e-07	3.091809e-12
4.684234e+01	1.821458e-07	3.080294e-12
4.686234e+01	1.813949e-07	3.068820e-12
4.688234e+01	1.806472e-07	3.057389e-12
4.690235e+01	1.799025e-07	3.045999e-12
4.692235e+01	1.791610e-07	3.034652e-12
4.694235e+01	1.784224e-07	3.023346e-12
4.696235e+01	1.776870e-07	3.012082e-12
4.698235e+01	1.769545e-07	3.000859e-12
4.700235e+01	1.762251e-07	2.989677e-12
4.702235e+01	1.754987e-07	2.978537e-12
4.704235e+01	1.747752e-07	2.967437e-12
4.706235e+01	1.740548e-07	2.956379e-12
4.708235e+01	1.733373e-07	2.945361e-12
4.710236e+01	1.726228e-07	2.934383e-12
4.712236e+01	1.719113e-07	2.923446e-12
4.714236e+01	1.712026e-07	2.912549e-12
4.716236e+01	1.704969e-07	2.901692e-12
4.718236e+01	1.697941e-07	2.890875e-12
4.720236e+01	1.690942e-07	2.880098e-12
4.722236e+01	1.683972e-07	2.869361e-12
4.724236e+01	1.677030e-07	2.858663e-12
4.726236e+01	1.670117e-07	2.848004e-12
4.728236e+01	1.663233e-07	2.837385e-12
4.730237e+01	1.656377e-07	2.826805e-12
4.732237e+01	1.649549e-07	2.816264e-12
4.734237e+01	1.642750e-07	2.805761e-12
4.736237e+01	1.635978e-07	2.795297e-12
4.738237e+01	1.629235e-07	2.784872e-12
4.740237e+01	1.622519e-07	2.774485e-12
4.742237e+01	1.615831e-07	2.764136e-12
4.744237e+01	1.609170e-07	2.753825e-12
4.746237e+01	1.602537e-07	2.743553e-12
4.748237e+01	1.595931e-07	2.733318e-12
4.750238e+01	1.589353e-07	2.723121e-12
4.752238e+01	1.582801e-07	2.712961e-12
4.754238e+01	1.576277e-07	2.702839e-12
4.756238e+01	1.569780e-07	2.692754e-12
4.758238e+01	1.563309e-07	2.682706e-12
4.760238e+01	1.556865e-07	2.672696e-12
4.762238e+01	1.550447e-07	2.662722e-12
4.764238e+01	1.544056e-07	2.652784e-12
4.766238e+01	1.537692e-07	2.642884e-12
4.768238e+01	1.531353e-07	2.633020e-12
4.770239e+01	1.525041e-07	2.623192e-12
4.772239e+01	1.518755e-07	2.613401e-12
4.774239e+01	1.512494e-07	2.603645e-12
4.776239e+01	1.506260e-07	2.593926e-12
4.778239e+01	1.500051e-07	2.584242e-12
4.780239e+01	1.493868e-07	2.574594e-12
4.782239e+01	1.487710e-07	2.564982e-12
4.784239e+01	1.481578e-07	2.555405e-12
4.786239e+01	1.475470e-07	2.545863e-12
4.788239e+01	1.469389e-07	2.536357e-12
4.790240e+01	1.463332e-07	2.526885e-12
4.792240e+01	1.457300e-07	2.517449e-12
4.794240e+01	1.451293e-07	2.508047e-12
4.796240e+01	1.445311e-07	2.498680e-12
4.798240e+01	1.439353e-07	2.489347e-12
4.800240e+01	1.433420e-07	2.480049e-12
4.802240e+01	1.427511e-07	2.470785e-12
4.804240e+01	1.421627e-07	2.461556e-12
4.806240e+01	1.415767e-07	2.452360e-12
4.808240e+01	1.409931e-07	2.443198e-12
4.810241e+01	1.404120e-07	2.434070e-12
4.812241e+01	1.398332e-07	2.424976e-12
4.814241e+01	1.392568e-07	2.415916e-12
4.816241e+01	1.386828e-07	2.406888e-12
4.818241e+01	1.381111e-07	2.397894e-12
4.820241e+01	1.375418e-07	2.388934e-12
4.822241e+01	1.369749e-07	2.380006e-12
4.824241e+01	1.364103e-07	2.371111e-12
4.826241e+01	1.358480e-07	2.362249e-12
4.828241e+01	1.352881e-07	2.353420e-12
4.830242e+01	1.347304e-07	2.344623e-12
4.832242e+01	1.341750e-07	2.335859e-12
4.834242e+01	1.336220e-07	2.327128e-12
4.836242e+01	1.330712e-07	2.318428e-12
4.838242e+01	1.325227e-07	2.309761e-12
4.840242e+01	1.319764e-07	2.301125e-12
4.842242e+01	1.314324e-07	2.292522e-12
4.844242e+01	1.308907e-07	2.283950e-12
4.846242e+01	1.303511e-07	2.275410e-12
4.848242e+01	1.298138e-07	2.266901e-12
4.850243e+01	1.292787e-07	2.258424e-12
4.852243e+01	1.287459e-07	2.249978e-12
4.854243e+01	1.282152e-07	2.241563e-12
4.856243e+01	1.276867e-07	2.233180e-12
4.858243e+01	1.271604e-07	2.224827e-12
4.860243e+01	1.266362e-07	2.216506e-12
4.862243e+01	1.261142e-07	2.208215e-12
4.864243e+01	1.255944e-07	2.199954e-12
4.866243e+01	1.250767e-07	2.191724e-12
4.868243e+01	1.245611e-07	2.183525e-12
4.870244e+01	1.240477e-07	2.175356e-12
4.872244e+01	1.235364e-07	2.167217e-12
4.874244e+01	1.230272e-07	2.159108e-12
4.876244e+01	1.225201e-07	2.151029e-12
4.878244e+01	1.220151e-07	2.142980e-12
4.880244e+01	1.215121e-07	2.134961e-12
4.882244e+01	1.210113e-07	2.126971e-12
4.884244e+01	1.205125e-07	2.119011e-12
4.886244e+01	1.200157e-07	2.111080e-12
4.888244e+01	1.195210e-07	2.103179e-12
4.890245e+01	1.190284e-07	2.095307e-12
4.892245e+01	1.185377e-07	2.087464e-12
4.894245e+01	1.180491e-07	2.079650e-12
4.896245e+01	1.175626e-07	2.071865e-12
4.898245e+01	1.170780e-07	2.064108e-12
4.900245e+01	1.165954e-07	2.056381e-12
4.902245e+01	1.161148e-07	2.048681e-12
4.904245e+01	1.156362e-07	2.041011e-12
4.906245e+01	1.151595e-07	2.033369e-12
4.908245e+01	1.146849e-07	2.025755e-12
4.910246e+01	1.142121e-07	2.018169e-12
4.912246e+01	1.137414e-07	2.010611e-12
4.914246e+01	1.132726e-07	2.003081e-12
4.916246e+01	1.128057e-07	1.995580e-12
4.918246e+01	1.123407e-07	1.988105e-12
4.920246e+01	1.118776e-07	1.980659e-12
4.922246e+01	1.114165e-07	1.973240e-12
4.924246e+01	1.109572e-07	1.965849e-12
4.926246e+01	1.104999e-07	1.958484e-12
4.928246e+01	1.100444e-07	1.951148e-12
4.930247e+01	1.095908e-07	1.943838e-12
4.932247e+01	1.091391e-07	1.936555e-12
4.934247e+01	1.086893e-07	1.929300e-12
4.936247e+01	1.082412e-07	1.922071e-12
4.938247e+01	1.077951e-07	1.914869e-12
4.940247e+01	1.073508e-07	1.907693e-12
4.942247e+01	1.069083e-07	1.900545e-12
4.944247e+01	1.064676e-07	1.893422e-12
4.946247e+01	1.060288e-07	1.886326e-12
4.948247e+01	1.055918e-07	1.879257e-12
4.950248e+01	1.051565e-07	1.872213e-12
4.952248e+01	1.047231e-07	1.865196e-12
4.954248e+01	1.042914e-07	1.858204e-12
4.956248e+01	1.038616e-07	1.851239e-12
4.958248e+01	1.034335e-07	1.844299e-12
4.960248e+01	1.030071e-07	1.837385e-12
4.962248e+01	1.025825e-07	1.830497e-12
4.964248e+01	1.021597e-07	1.823634e-12
4.966248e+01	1.017386e-07	1.816796e-12
4.968248e+01	1.013193e-07	1.809984e-12
4.970249e+01	1.009017e-07	1.803198e-12
4.972249e+01	1.004858e-07	1.796436e-12
4.974249e+01	1.000716e-07	1.789699e-12
4.976249e+01	9.965909e-08	1.782987e-12
4.978249e+01	9.924832e-08	1.776301e-12
4.980249e+01	9.883923e-08	1.769639e-12
4.982249e+01	9.843183e-08	1.763001e-12
4.984249e+01	9.802612e-08	1.756389e-12
4.986249e+01	9.762207e-08	1.749800e-12
4.988249e+01	9.721969e-08	1.743237e-12
4.990250e+01	9.681897e-08	1.736697e-12
4.992250e+01	9.641990e-08	1.730182e-12
4.994250e+01	9.602248e-08	1.723691e-12
4.996250e+01	9.562669e-08	1.717224e-12
4.998250e+01	9.523254e-08	1.710781e-12
5.000250e+01	9.484001e-08	1.704362e-12
5.002250e+01	9.444910e-08	1.697967e-12
5.004250e+01	9.405980e-08	1.691595e-12
5.006250e+01	9.367210e-08	1.685247e-12
5.008250e+01	9.328600e-08	1.678923e-12
5.010251e+01	9.290150e-08	1.672622e-12
5.012251e+01	9.251858e-08	1.666345e-12
5.014251e+01	9.213724e-08	1.660090e-12
5.016251e+01	9.175747e-08	1.653859e-12
5.018251e+01	9.137926e-08	1.647651e-12
5.020251e+01	9.100262e-08	1.641466e-12
5.022251e+01	9.062752e-08	1.635305e-12
5.024251e+01	9.025398e-08	1.629166e-12
5.026251e+01	8.988197e-08	1.623049e-12
5.028251e+01	8.951150e-08	1.616956e-12
5.030252e+01	8.914255e-08	1.610885e-12
5.032252e+01	8.877513e-08	1.604836e-12
5.034252e+01	8.840922e-08	1.598810e-12
5.036252e+01	8.804482e-08	1.592807e-12
5.038252e+01	8.768192e-08	1.586825e-12
5.040252e+01	8.732051e-08	1.580866e-12
5.042252e+01	8.696060e-08	1.574929e-12
5.044252e+01	8.660217e-08	1.569014e-12
5.046252e+01	8.624522e-08	1.563121e-12
5.048252e+01	8.588974e-08	1.557250e-12
5.050253e+01	8.553572e-08	1.551401e-12
5.052253e+01	8.518316e-08	1.545574e-12
5.054253e+01	8.483206e-08	1.539768e-12
5.056253e+01	8.448240e-08	1.533983e-12
5.058253e+01	8.413419e-08	1.528220e-12
5.060253e+01	8.378741e-08	1.522479e-12
5.062253e+01	8.344206e-08	1.516759e-12
5.064253e+01	8.309813e-08	1.511060e-12
5.066253e+01	8.275563e-08	1.505382e-12
5.068253e+01	8.241453e-08	1.499726e-12
5.070254e+01	8.207484e-08	1.494090e-12
5.072254e+01	8.173655e-08	1.488475e-12
5.074254e+01	8.139965e-08	1.482882e-12
5.076254e+01	8.106415e-08	1.477309e-12
5.078254e+01	8.073002e-08	1.471756e-12
5.080254e+01	8.039728e-08	1.466225e-12
5.082254e+01	8.006590e-08	1.460714e-12
5.084254e+01	7.973589e-08	1.455223e-12
5.086254e+01	7.940725e-08	1.449753e-12
5.088254e+01	7.907995e-08	1.444303e-12
5.090255e+01	7.875401e-08	1.438873e-12
5.092255e+01	7.842941e-08	1.433464e-12
5.094255e+01	7.810614e-08	1.428075e-12
5.096255e+01	7.778421e-08	1.422705e-12
5.098255e+01	7.746361e-08	1.417356e-12
5.100255e+01	7.714433e-08	1.412027e-12
5.102255e+01	7.682636e-08	1.406717e-12
5.104255e+01	7.650971e-08	1.401427e-12
5.106255e+01	7.619436e-08	1.396157e-12
5.108255e+01	7.588031e-08	1.390906e-12
5.110256e+01	7.556755e-08	1.385675e-12
5.112256e+01	7.525609e-08	1.380464e-12
5.114256e+01	7.494591e-08	1.375272e-12
5.116256e+01	7.463700e-08	1.370099e-12
5.118256e+01	7.432937e-08	1.364945e-12
5.120256e+01	7.402301e-08	1.359811e-12
5.122256e+01	7.371791e-08	1.354695e-12
5.124256e+01	7.341407e-08	1.349599e-12
5.126256e+01	7.311148e-08	1.344522e-12
5.128256e+01	7.281014e-08	1.339463e-12
5.130257e+01	7.251004e-08	1.334423e-12
5.132257e+01	7.221118e-08	1.329403e-12
5.134257e+01	7.191355e-08	1.324400e-12
5.136257e+01	7.161715e-08	1.319417e-12
5.138257e+01	7.132197e-08	1.314452e-12
5.140257e+01	7.102800e-08	1.309505e-12
5.142257e+01	7.073525e-08	1.304577e-12
5.144257e+01	7.044370e-08	1.299667e-12
5.146257e+01	7.015336e-08	1.294776e-12
5.148257e+01	6.986421e-08	1.289902e-12
5.150258e+01	6.957626e-08	1.285047e-12
5.152258e+01	6.928949e-08	1.280210e-12
5.154258e+01	6.900390e-08	1.275391e-12
5.156258e+01	6.871949e-08	1.270590e-12
5.158258e+01	6.843625e-08	1.265807e-12
5.160258e+01	6.815419e-08	1.261041e-12
5.162258e+01	6.787328e-08	1.256294e-12
5.164258e+01	6.759353e-08	1.251564e-12
5.166258e+01	6.731493e-08	1.246851e-12
5.168258e+01	6.703749e-08	1.242156e-12
5.170259e+01	6.676118e-08	1.237479e-12
5.172259e+01	6.648602e-08	1.232819e-12
5.174259e+01	6.621199e-08	1.228177e-12
5.176259e+01	6.593909e-08	1.223551e-12
5.178259e+01	6.566731e-08	1.218943e-12
5.180259e+01	6.539666e-08	1.214352e-12
5.182259e+01	6.512712e-08	1.209779e-12
5.184259e+01	6.485869e-08	1.205222e-12
5.186259e+01	6.459137e-08	1.200682e-12
5.188259e+01	6.432515e-08	1.196159e-12
5.190260e+01	6.406002e-08	1.191653e-12
5.192260e+01	6.379599e-08	1.187164e-12
5.194260e+01	6.353305e-08	1.182692e-12
5.196260e+01	6.327119e-08	1.178236e-12
5.198260e+01	6.301042e-08	1.173797e-12
5.200260e+01	6.275071e-08	1.169374e-12
5.202260e+01	6.249208e-08	1.164968e-12
5.204260e+01	6.223451e-08	1.160579e-12
5.206260e+01	6.197801e-08	1.156205e-12
5.208260e+01	6.172256e-08	1.151848e-12
5.210261e+01	6.146816e-08	1.147507e-12
5.212261e+01	6.121482e-08	1.143183e-12
5.214261e+01	6.096252e-08	1.138874e-12
5.216261e+01	6.071125e-08	1.134582e-12
5.218261e+01	6.046103e-08	1.130306e-12
5.220261e+01	6.021183e-08	1.126045e-12
5.222261e+01	5.996367e-08	1.121801e-12
5.224261e+01	5.971652e-08	1.117572e-12
5.226261e+01	5.947040e-08	1.113359e-12
5.228261e+01	5.922528e-08	1.109162e-12
5.230262e+01	5.898118e-08	1.104980e-12
5.232262e+01	5.873809e-08	1.100814e-12
5.234262e+01	5.849600e-08	1.096664e-12
5.236262e+01	5.825490e-08	1.092529e-12
5.238262e+01	5.801480e-08	1.088410e-12
5.240262e+01	5.777569e-08	1.084305e-12
5.242262e+01	5.753756e-08	1.080217e-12
5.244262e+01	5.730042e-08	1.076143e-12
5.246262e+01	5.706425e-08	1.072085e-12
5.248262e+01	5.682906e-08	1.068042e-12
5.250263e+01	5.659484e-08	1.064013e-12
5.252263e+01	5.636158e-08	1.060000e-12
5.254263e+01	5.612928e-08	1.056002e-12
5.256263e+01	5.589794e-08	1.052019e-12
5.258263e+01	5.566756e-08	1.048051e-12
5.260263e+01	5.543812e-08	1.044097e-12
5.262263e+01	5.520963e-08	1.040159e-12
5.264263e+01	5.498208e-08	1.036235e-12
5.266263e+01	5.475547e-08	1.032325e-12
5.268263e+01	5.452980e-08	1.028430e-12
5.270264e+01	5.430505e-08	1.024550e-12
5.272264e+01	5.408123e-08	1.020685e-12
5.274264e+01	5.385834e-08	1.016833e-12
5.276264e+01	5.363636e-08	1.012996e-12
5.278264e+01	5.341529e-08	1.009174e-12
5.280264e+01	5.319514e-08	1.005365e-12
5.282264e+01	5.297590e-08	1.001571e-12
5.284264e+01	5.275756e-08	9.977915e-13
5.286264e+01	5.254012e-08	9.940257e-13
5.288264e+01	5.232357e-08	9.902740e-13
5.290265e+01	5.210792e-08	9.865362e-13
5.292265e+01	5.189316e-08	9.828125e-13
5.294265e+01	5.167928e-08	9.791027e-13
5.296265e+01	5.146628e-08	9.754067e-13
5.298265e+01	5.125417e-08	9.717246e-13
5.300265e+01	5.104292e-08	9.680562e-13
5.302265e+01	5.083255e-08	9.644015e-13
5.304265e+01	5.062304e-08	9.607605e-13
5.306265e+01	5.041440e-08	9.571330e-13
5.308265e+01	5.020662e-08	9.535192e-13
5.310266e+01	4.999969e-08	9.499188e-13
5.312266e+01	4.979362e-08	9.463319e-13
5.314266e+01	4.958840e-08	9.427585e-13
5.316266e+01	4.938402e-08	9.391983e-13
5.318266e+01	4.918048e-08	9.356515e-13
5.320266e+01	4.897779e-08	9.321179e-13
5.322266e+01	4.877593e-08	9.285976e-13
5.324266e+01	4.857490e-08	9.250904e-13
5.326266e+01	4.837470e-08	9.215963e-13
5.328266e+01	4.817532e-08	9.181153e-13
5.330267e+01	4.797677e-08	9.146473e-13
5.332267e+01	4.777904e-08	9.111923e-13
5.334267e+01	4.758212e-08	9.077502e-13
5.336267e+01	4.738601e-08	9.043210e-13
5.338267e+01	4.719071e-08	9.009046e-13
5.340267e+01	4.699622e-08	8.975010e-13
5.342267e+01	4.680252e-08	8.941101e-13
5.344267e+01	4.660963e-08	8.907319e-13
5.346267e+01	4.641753e-08	8.873663e-13
5.348267e+01	4.622622e-08	8.840133e-13
5.350268e+01	4.603570e-08	8.806729e-13
5.352268e+01	4.584597e-08	8.773450e-13
5.354268e+01	4.565702e-08	8.740295e-13
5.356268e+01	4.546885e-08	8.707264e-13
5.358268e+01	4.528145e-08	8.674357e-13
5.360268e+01	4.509483e-08	8.641573e-13
5.362268e+01	4.490897e-08	8.608911e-13
5.364268e+01	4.472388e-08	8.576372e-13
5.366268e+01	4.453956e-08	8.543955e-13
5.368268e+01	4.435599e-08	8.511659e-13
5.370269e+01	4.417318e-08	8.479484e-13
5.372269e+01	4.399112e-08	8.447429e-13
5.374269e+01	4.380982e-08	8.415494e-13
5.376269e+01	4.362926e-08	8.383679e-13
5.378269e+01	4.344944e-08	8.351983e-13
5.380269e+01	4.327037e-08	8.320406e-13
5.382269e+01	4.309204e-08	8.288946e-13
5.384269e+01	4.291444e-08	8.257605e-13
5.386269e+01	4.273757e-08	8.226381e-13
5.388269e+01	4.256143e-08	8.195274e-13
5.390270e+01	4.238602e-08	8.164283e-13
5.392270e+01	4.221133e-08	8.133408e-13
5.394270e+01	4.203736e-08	8.102649e-13
5.396270e+01	4.186410e-08	8.072006e-13
5.398270e+01	4.169157e-08	8.041477e-13
5.400270e+01	4.151974e-08	8.011062e-13
5.402270e+01	4.134862e-08	7.980761e-13
5.404270e+01	4.117821e-08	7.950574e-13
5.406270e+01	4.100849e-08	7.920500e-13
5.408270e+01	4.083948e-08	7.890538e-13
5.410271e+01	4.067117e-08	7.860689e-13
5.412271e+01	4.050355e-08	7.830952e-13
5.414271e+01	4.033662e-08	7.801326e-13
5.416271e+01	4.017037e-08	7.771811e-13
5.418271e+01	4.000482e-08	7.742406e-13
5.420271e+01	3.983994e-08	7.713112e-13
5.422271e+01	3.967575e-08	7.683927e-13
5.424271e+01	3.951223e-08	7.654852e-13
5.426271e+01	3.934938e-08	7.625886e-13
5.428271e+01	3.918721e-08	7.597029e-13
5.430272e+01	3.902571e-08	7.568279e-13
5.432272e+01	3.886487e-08	7.539637e-13
5.434272e+01	3.870469e-08	7.511103e-13
5.436272e+01	3.854518e-08	7.482676e-13
5.438272e+01	3.838632e-08	7.454355e-13
5.440272e+01	3.822811e-08	7.426140e-13
5.442272e+01	3.807056e-08	7.398031e-13
5.444272e+01	3.791366e-08	7.370028e-13
5.446272e+01	3.775740e-08	7.342129e-13
5.448272e+01	3.760179e-08	7.314336e-13
5.450273e+01	3.744682e-08	7.286646e-13
5.452273e+01	3.729249e-08	7.259060e-13
5.454273e+01	3.713880e-08	7.231578e-13
5.456273e+01	3.698574e-08	7.204198e-13
5.458273e+01	3.683331e-08	7.176922e-13
5.460273e+01	3.668150e-08	7.149747e-13
5.462273e+01	3.653033e-08	7.122675e-13
5.464273e+01	3.637977e-08	7.095704e-13
5.466273e+01	3.622984e-08	7.068834e-13
5.468273e+01	3.608053e-08	7.042065e-13
5.470274e+01	3.593183e-08	7.015397e-13
5.472274e+01	3.578374e-08	6.988828e-13
5.474274e+01	3.563626e-08	6.962360e-13
5.476274e+01	3.548939e-08	6.935990e-13
5.478274e+01	3.534313e-08	6.909720e-13
5.480274e+01	3.519747e-08	6.883548e-13
5.482274e+01	3.505241e-08	6.857474e-13
5.484274e+01	3.490795e-08	6.831498e-13
5.486274e+01	3.476408e-08	6.805619e-13
5.488274e+01	3.462081e-08	6.779838e-13
5.490275e+01	3.447813e-08	6.754154e-13
5.492275e+01	3.433603e-08	6.728565e-13
